1851,31,10962,149
309,32,1859,150
309,32,1860,151
1872,33,11033,152
968,34,5688,153
1509,35,8923,154
1509,35,8924,155
1509,35,8925,156
1509,35,8926,157
1509,35,8927,158
1733,36,10172,159
1733,36,10173,160
1733,36,10174,161
1733,36,10175,162
1733,37,10172,163
1733,37,10173,164
1733,37,10174,165
1733,37,10175,166
866,38,5117,167
866,38,5118,168
866,38,5119,169
866,38,5120,170
866,38,5121,171
866,38,5122,172
866,38,5123,173
866,38,5124,174
866,38,5125,175
866,38,5126,176
866,38,5127,177
866,38,5128,178
866,38,5129,179
866,38,5130,180
866,38,5131,181
866,38,5132,182
866,38,5133,183
866,38,5134,184
866,38,5135,185
642,39,3455,186
1785,40,10511,187
1785,40,10512,188
1785,40,10513,189
1785,40,10514,190
306,41,1846,191
1410,42,8019,192
238,43,1400,193
238,43,1401,194
238,43,1402,195
238,43,1403,196
238,43,1404,197
238,43,1405,198
238,43,1406,199
238,43,1407,200
238,43,1408,201
1792,44,10532,202
1792,44,10533,203
1792,44,10534,204
1792,44,10535,205
1792,44,10537,206
1792,44,10536,207
1792,44,10538,208
1792,44,10539,209
1792,44,10540,210
1792,44,10541,211
1792,44,10542,212
1792,44,10543,213
1792,44,10544,214
1792,44,10545,215
1792,44,10546,216
1792,44,10547,217
1792,44,10549,218
1792,44,10548,219
1792,44,10550,220
1792,44,10551,221
1792,44,10552,222
1792,44,10554,223
1792,44,10553,224
1792,44,10555,225
1792,44,10556,226
1792,44,10557,227
1792,44,10558,228
1792,44,10559,229
1792,44,10560,230
1792,44,10561,231
1792,44,10562,232
1792,44,10563,233
1792,44,10564,234
1792,44,10565,235
1792,44,10566,236
1792,44,10567,237
1792,44,10568,238
1792,44,10569,239
1792,44,10570,240
1792,44,10571,241
1792,44,10573,242
1792,44,10572,243
1792,44,10574,244
1792,44,10576,245
1792,44,10578,246
1792,44,10575,247
1792,44,10577,248
1792,44,10579,249
1792,44,10580,250
1792,44,10581,251
1792,44,10582,252
1792,44,10583,253
1792,44,10584,254
1792,44,10585,255
1792,44,10586,256
1792,44,10587,257
1792,44,10588,258
1792,44,10589,259
1792,44,10590,260
1792,44,10591,261
1792,44,10592,262
1792,44,10593,263
1792,44,10595,264
1792,44,10594,265
1792,44,10596,266
1792,44,10597,267
1792,44,10598,268
1792,44,10600,269
1792,44,10601,270
1792,44,10599,271
1792,44,10602,272
1792,44,10603,273
1792,44,10604,274
1792,44,10605,275
1792,44,10606,276
1792,44,10607,277
1792,44,10608,278
1792,44,10609,279
1792,44,10610,280
1792,44,10611,281
1792,44,10612,282
1792,44,10613,283
1792,44,10614,284
1792,44,10615,285
1792,44,10616,286
1792,44,10617,287
1792,44,10618,288
1792,44,10619,289
1792,44,10620,290
1792,44,10621,291
1792,44,10622,292
1792,44,10623,293
1792,44,10624,294
1792,44,10625,295
1792,44,10626,296
1792,44,10627,297
1792,44,10628,298
1792,44,10629,299
1792,44,10630,300
1792,44,10631,301
1792,44,10632,302
1792,44,10633,303
1792,44,10634,304
1792,44,10635,305
1792,44,10636,306
1792,44,10637,307
1792,44,10638,308
1792,44,10639,309
1792,44,10640,310
1792,44,10641,311
1792,44,10642,312
1792,44,10643,313
1792,44,10644,314
1792,44,10645,315
1792,44,10646,316
1792,44,10647,317
1792,44,10648,318
1792,44,10649,319
1792,44,10650,320
1792,44,10651,321
1792,44,10652,322
1792,44,10653,323
1792,44,10654,324
1792,44,10655,325
1792,44,10656,326
1792,44,10657,327
1792,44,10658,328
1792,44,10659,329
1792,44,10660,330
1792,44,10661,331
1792,44,10662,332
1792,44,10663,333
1792,44,10664,334
1792,44,10665,335
1792,44,10666,336
1792,44,10667,337
1792,44,10668,338
1792,44,10669,339
1792,44,10670,340
1792,44,10671,341
1792,44,10672,342
1792,44,10673,343
1792,44,10674,344
1792,44,10675,345
1792,44,10676,346
1792,44,10677,347
1792,44,10678,348
1792,44,10679,349
1792,44,10680,350
1792,44,10681,351
1792,44,10682,352
1792,44,10683,353
1792,44,10684,354
1792,44,10685,355
1792,44,10686,356
1792,44,10687,357
1792,44,10688,358
1792,44,10689,359
1792,44,10690,360
1792,44,10691,361
1792,44,10692,362
1792,44,10693,363
1792,44,10694,364
1792,44,10695,365
1792,44,10696,366
1792,44,10697,367
1792,44,10698,368
1792,44,10699,369
1792,44,10700,370
1792,44,10701,371
1792,44,10702,372
1792,44,10703,373
1792,44,10704,374
1792,44,10705,375
1792,44,10706,376
1792,44,10707,377
1792,44,10708,378
1792,44,10709,379
1792,44,10710,380
1792,44,10711,381
1792,44,10712,382
1792,44,10713,383
1792,44,10714,384
1792,44,10715,385
1792,44,10716,386
1792,44,10717,387
1792,44,10718,388
1792,44,10719,389
1792,44,10720,390
1792,44,10721,391
1792,44,10722,392
1792,44,10723,393
1792,44,10724,394
1792,44,10725,395
1792,44,10726,396
1792,44,10727,397
1792,44,10728,398
1792,44,10729,399
1792,44,10730,400
1792,44,10731,401
1792,44,10732,402
1792,44,10733,403
1792,44,10734,404
1792,44,10735,405
1792,44,10736,406
1792,44,10737,407
1792,44,10738,408
1792,44,10739,409
1792,44,10740,410
1792,44,10741,411
1792,44,10742,412
1792,44,10743,413
1792,44,10744,414
1792,44,10745,415
1792,44,10746,416
1792,44,10747,417
1792,44,10748,418
1792,44,10749,419
1792,44,10750,420
1792,44,10751,421
1792,44,10752,422
1792,44,10753,423
1792,44,10754,424
1792,44,10755,425
1792,44,10756,426
1792,44,10757,427
1792,44,10758,428
1792,44,10759,429
1792,44,10760,430
1792,44,10761,431
1792,44,10762,432
1792,44,10763,433
1792,44,10764,434
1792,44,10765,435
1792,44,10766,436
1792,44,10767,437
1792,44,10768,438
1277,45,7193,439
1277,45,7194,440
1277,45,7195,441
1277,45,7196,442
1277,45,7197,443
1277,45,7198,444
565,46,3136,445
565,46,3137,446
565,46,3138,447
565,46,3139,448
565,46,3140,449
565,46,3141,450
565,46,3142,451
679,47,3593,452
679,47,3594,453
679,47,3595,454
679,47,3596,455
679,47,3597,456
1177,48,6524,457
1177,48,6525,458
1177,48,6526,459
1836,49,10896,460
1836,49,10897,461
1836,49,10898,462
1836,49,10899,463
445,50,2607,464
1588,51,9342,465
1588,51,9343,466
1588,51,9344,467
1588,51,9345,468
1588,51,9346,469
202,52,1307,470
202,52,1308,471
202,52,1310,472
202,52,1309,473
1185,53,6569,474
1185,53,6570,475
1185,53,6571,476
1185,53,6572,477
1185,53,6573,478
150,54,796,479
707,55,3764,480
707,55,3765,481
707,55,3766,482
707,55,3767,483
911,56,5483,484
911,56,5484,485
1715,57,10125,486
928,58,5541,487
403,59,2310,488
403,59,2311,489
403,59,2312,490
1735,60,10178,491
1735,60,10179,492
1735,60,10180,493
1735,60,10181,494
1735,60,10182,495
1735,60,10183,496
1520,61,9033,497
483,62,2776,498
1768,63,10395,499
1768,63,10396,500
1768,63,10397,501
1768,63,10398,502
1768,63,10399,503
1768,63,10400,504
1768,63,10401,505
1768,63,10402,506
1768,63,10404,507
1768,63,10403,508
1768,63,10405,509
1768,63,10406,510
1768,63,10407,511
1768,63,10408,512
1768,63,10409,513
1768,63,10410,514
1768,63,10411,515
1768,63,10412,516
1024,64,5918,517
1179,65,6529,518
1179,65,6530,519
1179,65,6531,520
1179,65,6532,521
1179,65,6533,522
1179,65,6534,523
1179,65,6535,524
1179,65,6536,525
1179,65,6537,526
312,66,1869,527
312,66,1870,528
312,66,1871,529
312,66,1872,530
312,66,1873,531
312,66,1874,532
312,66,1875,533
312,66,1876,534
312,66,1877,535
312,66,1878,536
312,66,1879,537
312,66,1880,538
312,66,1881,539
312,66,1882,540
312,66,1883,541
312,66,1884,542
312,66,1885,543
312,66,1886,544
312,66,1888,545
312,66,1887,546
312,66,1889,547
312,66,1890,548
312,66,1891,549
312,66,1892,550
312,66,1893,551
312,66,1895,552
312,66,1894,553
312,66,1897,554
312,66,1896,555
312,66,1898,556
312,66,1901,557
312,66,1899,558
312,66,1900,559
312,66,1902,560
312,66,1903,561
312,66,1904,562
312,66,1905,563
312,66,1906,564
312,66,1907,565
312,66,1909,566
312,66,1908,567
312,66,1910,568
312,66,1911,569
312,66,1912,570
312,66,1913,571
312,66,1914,572
312,66,1915,573
312,66,1916,574
312,66,1917,575
312,66,1918,576
312,66,1919,577
210,67,1339,578
210,67,1340,579
210,67,1341,580
944,68,5603,581
944,68,5604,582
944,68,5605,583
944,68,5606,584
944,68,5607,585
944,68,5608,586
944,68,5609,587
944,68,5610,588
944,68,5611,589
944,68,5612,590
944,68,5613,591
862,69,5097,592
862,69,5098,593
862,69,5099,594
996,70,5790,595
1066,71,6063,596
1066,71,6064,597
1066,71,6065,598
1066,71,6066,599
588,72,3192,600
588,72,3193,601
588,72,3194,602
588,72,3195,603
588,72,3196,604
588,72,3197,605
588,72,3198,606
1995,73,11620,607
855,74,5062,608
855,74,5063,609
855,74,5064,610
855,74,5065,611
141,75,748,612
141,75,749,613
141,75,750,614
141,75,751,615
141,75,752,616
141,75,753,617
141,75,754,618
1868,76,11007,619
1868,76,11008,620
1868,76,11009,621
1792,77,10532,622
1792,77,10533,623
1792,77,10534,624
1792,77,10535,625
1792,77,10537,626
1792,77,10536,627
1792,77,10538,628
1792,77,10539,629
1792,77,10540,630
1792,77,10541,631
1792,77,10542,632
1792,77,10543,633
1792,77,10544,634
1792,77,10545,635
1792,77,10546,636
1792,77,10547,637
1792,77,10549,638
1792,77,10548,639
1792,77,10550,640
1792,77,10551,641
1792,77,10552,642
1792,77,10554,643
1792,77,10553,644
1792,77,10555,645
1792,77,10556,646
1792,77,10557,647
1792,77,10558,648
1792,77,10559,649
1792,77,10560,650
1792,77,10561,651
1792,77,10562,652
1792,77,10563,653
1792,77,10564,654
1792,77,10565,655
1792,77,10566,656
1792,77,10567,657
1792,77,10568,658
1792,77,10569,659
1792,77,10570,660
1792,77,10571,661
1792,77,10573,662
1792,77,10572,663
1792,77,10574,664
1792,77,10576,665
1792,77,10578,666
1792,77,10575,667
1792,77,10577,668
1792,77,10579,669
1792,77,10580,670
1792,77,10581,671
1792,77,10582,672
1792,77,10583,673
1792,77,10584,674
1792,77,10585,675
1792,77,10586,676
1792,77,10587,677
1792,77,10588,678
1792,77,10589,679
1792,77,10590,680
1792,77,10591,681
1792,77,10592,682
1792,77,10593,683
1792,77,10595,684
1792,77,10594,685
1792,77,10596,686
1792,77,10597,687
1792,77,10598,688
1792,77,10600,689
1792,77,10601,690
1792,77,10599,691
1792,77,10602,692
1792,77,10603,693
1792,77,10604,694
1792,77,10605,695
1792,77,10606,696
1792,77,10607,697
1792,77,10608,698
1792,77,10609,699
1792,77,10610,700
1792,77,10611,701
1792,77,10612,702
1792,77,10613,703
1792,77,10614,704
1792,77,10615,705
1792,77,10616,706
1792,77,10617,707
1792,77,10618,708
1792,77,10619,709
1792,77,10620,710
1792,77,10621,711
1792,77,10622,712
1792,77,10623,713
1792,77,10624,714
1792,77,10625,715
1792,77,10626,716
1792,77,10627,717
1792,77,10628,718
1792,77,10629,719
1792,77,10630,720
1792,77,10631,721
1792,77,10632,722
1792,77,10633,723
1792,77,10634,724
1792,77,10635,725
1792,77,10636,726
1792,77,10637,727
1792,77,10638,728
1792,77,10639,729
1792,77,10640,730
1792,77,10641,731
1792,77,10642,732
1792,77,10643,733
1792,77,10644,734
1792,77,10645,735
1792,77,10646,736
1792,77,10647,737
1792,77,10648,738
1792,77,10649,739
1792,77,10650,740
1792,77,10651,741
1792,77,10652,742
1792,77,10653,743
1792,77,10654,744
1792,77,10655,745
1792,77,10656,746
1792,77,10657,747
1792,77,10658,748
1792,77,10659,749
1792,77,10660,750
1792,77,10661,751
1792,77,10662,752
1792,77,10663,753
1792,77,10664,754
1792,77,10665,755
1792,77,10666,756
1792,77,10667,757
1792,77,10668,758
1792,77,10669,759
1792,77,10670,760
1792,77,10671,761
1792,77,10672,762
1792,77,10673,763
1792,77,10674,764
1792,77,10675,765
1792,77,10676,766
1792,77,10677,767
1792,77,10678,768
1792,77,10679,769
1792,77,10680,770
1792,77,10681,771
1792,77,10682,772
1792,77,10683,773
1792,77,10684,774
1792,77,10685,775
1792,77,10686,776
1792,77,10687,777
1792,77,10688,778
1792,77,10689,779
1792,77,10690,780
1792,77,10691,781
1792,77,10692,782
1792,77,10693,783
1792,77,10694,784
1792,77,10695,785
1792,77,10696,786
1792,77,10697,787
1792,77,10698,788
1792,77,10699,789
1792,77,10700,790
1792,77,10701,791
1792,77,10702,792
1792,77,10703,793
1792,77,10704,794
1792,77,10705,795
1792,77,10706,796
1792,77,10707,797
1792,77,10708,798
1792,77,10709,799
1792,77,10710,800
1792,77,10711,801
1792,77,10712,802
1792,77,10713,803
1792,77,10714,804
1792,77,10715,805
1792,77,10716,806
1792,77,10717,807
1792,77,10718,808
1792,77,10719,809
1792,77,10720,810
1792,77,10721,811
1792,77,10722,812
1792,77,10723,813
1792,77,10724,814
1792,77,10725,815
1792,77,10726,816
1792,77,10727,817
1792,77,10728,818
1792,77,10729,819
1792,77,10730,820
1792,77,10731,821
1792,77,10732,822
1792,77,10733,823
1792,77,10734,824
1792,77,10735,825
1792,77,10736,826
1792,77,10737,827
1792,77,10738,828
1792,77,10739,829
1792,77,10740,830
1792,77,10741,831
1792,77,10742,832
1792,77,10743,833
1792,77,10744,834
1792,77,10745,835
1792,77,10746,836
1792,77,10747,837
1792,77,10748,838
1792,77,10749,839
1792,77,10750,840
1792,77,10751,841
1792,77,10752,842
1792,77,10753,843
1792,77,10754,844
1792,77,10755,845
1792,77,10756,846
1792,77,10757,847
1792,77,10758,848
1792,77,10759,849
1792,77,10760,850
1792,77,10761,851
1792,77,10762,852
1792,77,10763,853
1792,77,10764,854
1792,77,10765,855
1792,77,10766,856
1792,77,10767,857
1792,77,10768,858
951,78,5641,859
1604,79,9392,860
1604,79,9393,861
1998,80,11624,862
1998,80,11625,863
1998,80,11626,864
1998,80,11627,865
1998,80,11628,866
827,81,4969,867
827,81,4970,868
92,82,319,869
92,82,320,870
709,83,3776,871
709,83,3777,872
709,83,3778,873
529,84,2986,874
721,85,3816,875
721,85,3817,876
721,85,3818,877
721,85,3819,878
721,85,3820,879
1570,86,9286,880
1369,87,7824,881
1536,88,9072,882
1536,88,9073,883
1486,89,8638,884
1486,89,8639,885
1597,90,9370,886
1597,90,9371,887
1597,90,9372,888
1597,90,9373,889
1597,90,9374,890
784,91,4718,891
784,91,4719,892
784,91,4720,893
784,91,4721,894
1505,92,8687,895
1983,93,11578,896
1007,94,5822,897
1007,94,5823,898
1007,94,5824,899
1007,94,5825,900
1007,94,5826,901
1007,94,5827,902
1007,94,5828,903
1007,94,5829,904
1007,94,5830,905
1007,94,5831,906
1007,94,5832,907
1007,94,5833,908
1007,94,5834,909
1007,94,5837,910
1007,94,5835,911
1007,94,5836,912
1007,94,5838,913
1007,94,5839,914
1007,94,5840,915
1007,94,5841,916
1007,94,5842,917
1007,94,5843,918
1007,94,5844,919
1007,94,5845,920
1007,94,5846,921
1007,94,5847,922
1007,94,5848,923
1007,94,5849,924
1007,94,5850,925
1007,94,5851,926
672,95,3540,927
672,95,3541,928
672,95,3542,929
624,96,3346,930
339,97,2010,931
339,97,2011,932
339,97,2012,933
339,97,2013,934
339,97,2014,935
1537,98,9074,936
1537,98,9075,937
1537,98,9076,938
1537,98,9077,939
1537,98,9078,940
1537,98,9079,941
1515,99,9024,942
1515,99,9025,943
1515,99,9026,944
1440,100,8115,945
1440,100,8116,946
1440,100,8117,947
1440,100,8118,948
1440,100,8119,949
1440,100,8120,950
1440,100,8121,951
1440,100,8122,952
1440,100,8123,953
469,101,2730,954
469,101,2729,955
863,102,5100,956
863,102,5101,957
863,102,5102,958
863,102,5103,959
863,102,5104,960
863,102,5105,961
863,102,5106,962
863,102,5107,963
1957,103,11482,964
1832,104,10887,965
1455,105,8175,966
1455,105,8176,967
1455,105,8177,968
1455,105,8178,969
1455,105,8179,970
1455,105,8180,971
1455,105,8181,972
1455,105,8182,973
1455,105,8183,974
1455,105,8184,975
1455,105,8185,976
1455,105,8186,977
1455,105,8187,978
1455,105,8188,979
1455,105,8189,980
1455,105,8190,981
1455,105,8192,982
1455,105,8191,983
1455,105,8193,984
1455,105,8194,985
1455,105,8195,986
1455,105,8196,987
1455,105,8197,988
1455,105,8198,989
1455,105,8199,990
1455,105,8200,991
1455,105,8201,992
1455,105,8202,993
1455,105,8203,994
1455,105,8204,995
1455,105,8205,996
1455,105,8206,997
1455,105,8207,998
1455,105,8208,999
1455,105,8209,1000
1455,105,8210,1001
1455,105,8211,1002
1455,105,8212,1003
1455,105,8213,1004
1455,105,8214,1005
1455,105,8215,1006
1455,105,8216,1007
1455,105,8217,1008
1455,105,8218,1009
1455,105,8219,1010
1455,105,8220,1011
1455,105,8221,1012
1455,105,8222,1013
1455,105,8223,1014
1455,105,8224,1015
1455,105,8225,1016
1455,105,8226,1017
1455,105,8227,1018
1455,105,8228,1019
722,106,3821,1020
446,107,2608,1021
446,107,2609,1022
1621,108,9464,1023
1942,109,11418,1024
1942,109,11419,1025
1266,110,7165,1026
1739,111,10193,1027
1739,111,10194,1028
1388,112,7899,1029
1388,112,7900,1030
830,113,4981,1031
811,114,4886,1032
811,114,4888,1033
811,114,4887,1034
1308,115,7307,1035
831,116,4982,1036
831,116,4983,1037
831,116,4984,1038
831,116,4985,1039
831,116,4986,1040
831,116,4987,1041
831,116,4988,1042
831,116,4989,1043
831,116,4990,1044
831,116,4991,1045
831,116,4992,1046
831,116,4993,1047
831,116,4994,1048
831,116,4995,1049
831,116,4996,1050
831,116,4997,1051
831,116,4998,1052
831,116,4999,1053
501,117,2891,1054
501,117,2892,1055
501,117,2893,1056
501,117,2894,1057
501,117,2895,1058
501,117,2896,1059
1899,118,11137,1060
1899,118,11138,1061
1899,118,11139,1062
1310,119,7311,1063
1388,120,7899,1064
1388,120,7900,1065
1959,121,11484,1066
1959,121,11485,1067
1959,121,11486,1068
1959,121,11487,1069
1959,121,11488,1070
1311,122,7312,1071
1311,122,7313,1072
1311,122,7314,1073
1311,122,7315,1074
1311,122,7316,1075
1311,122,7317,1076
1260,123,7144,1077
1260,123,7145,1078
1260,123,7146,1079
1260,123,7147,1080
1260,123,7149,1081
1260,123,7148,1082
1509,124,8923,1083
1509,124,8924,1084
1509,124,8925,1085
1509,124,8926,1086
1509,124,8927,1087
1304,125,7298,1088
1305,126,7299,1089
1305,126,7300,1090
1305,126,7301,1091
1305,126,7302,1092
1333,127,7520,1093
1333,127,7521,1094
1333,127,7522,1095
1500,128,8673,1096
1500,128,8674,1097
726,129,3828,1098
726,129,3829,1099
726,129,3830,1100
367,130,2116,1101
367,130,2117,1102
367,130,2118,1103
453,131,2630,1104
453,131,2631,1105
453,131,2632,1106
453,131,2633,1107
453,131,2634,1108
453,131,2635,1109
453,131,2636,1110
453,131,2638,1111
453,131,2637,1112
453,131,2639,1113
453,131,2640,1114
453,131,2641,1115
453,131,2642,1116
453,131,2643,1117
453,131,2644,1118
453,131,2645,1119
453,131,2646,1120
445,132,2607,1121
564,133,3135,1122
1896,134,11123,1123
1896,134,11124,1124
1896,134,11125,1125
1896,134,11126,1126
1896,134,11127,1127
1896,134,11128,1128
1896,134,11129,1129
1896,134,11130,1130
1896,134,11131,1131
1896,134,11132,1132
1896,134,11133,1133
1896,134,11134,1134
1215,135,6710,1135
1215,135,6711,1136
1215,135,6712,1137
1359,136,7796,1138
468,137,2727,1139
468,137,2728,1140
703,138,3746,1141
703,138,3747,1142
703,138,3748,1143
703,138,3749,1144
703,138,3750,1145
703,138,3751,1146
703,138,3752,1147
1138,139,6336,1148
1138,139,6337,1149
1138,139,6338,1150
1951,140,11454,1151
1951,140,11455,1152
1951,140,11456,1153
1951,140,11457,1154
1951,140,11458,1155
1951,140,11459,1156
1951,140,11460,1157
1951,140,11461,1158
1951,140,11462,1159
1951,140,11463,1160
1951,140,11464,1161
1951,140,11465,1162
1951,140,11467,1163
1951,140,11468,1164
1951,140,11466,1165
1259,141,7140,1166
1259,141,7141,1167
1259,141,7142,1168
1259,141,7143,1169
149,142,791,1170
149,142,792,1171
149,142,793,1172
149,142,794,1173
149,142,795,1174
504,143,2902,1175
504,143,2903,1176
504,143,2904,1177
504,143,2905,1178
504,143,2906,1179
504,143,2907,1180
504,143,2908,1181
504,143,2909,1182
504,143,2910,1183
504,143,2911,1184
504,143,2912,1185
504,143,2913,1186
504,143,2914,1187
504,143,2916,1188
504,143,2917,1189
504,143,2915,1190
504,143,2918,1191
504,143,2919,1192
1362,144,7800,1193
1362,144,7801,1194
1992,145,11607,1195
1992,145,11606,1196
1992,145,11608,1197
1992,145,11609,1198
1992,145,11610,1199
1992,145,11611,1200
1992,145,11612,1201
1992,145,11613,1202
1992,145,11614,1203
1992,145,11615,1204
973,146,5701,1205
973,146,5702,1206
973,146,5703,1207
973,146,5704,1208
973,146,5705,1209
973,146,5706,1210
973,146,5707,1211
994,147,5787,1212
994,147,5786,1213
994,147,5788,1214
1662,148,9919,1215
1662,148,9920,1216
1662,148,9921,1217
1662,148,9922,1218
1662,148,9923,1219
1662,148,9924,1220
886,149,5385,1221
886,149,5386,1222
1360,150,7797,1223
59,151,218,1224
59,151,219,1225
59,151,220,1226
1383,152,7871,1227
1383,152,7872,1228
1383,152,7873,1229
1383,152,7875,1230
1383,152,7874,1231
1383,152,7876,1232
1383,152,7877,1233
1383,152,7878,1234
1383,152,7879,1235
1023,153,5917,1236
1834,154,10889,1237
1834,154,10890,1238
1834,154,10891,1239
1834,154,10892,1240
1834,154,10893,1241
251,155,1463,1242
251,155,1464,1243
1026,156,5920,1244
1666,157,9934,1245
1666,157,9935,1246
688,158,3637,1247
688,158,3638,1248
91,159,316,1249
91,159,317,1250
91,159,318,1251
1032,160,5931,1252
1032,160,5932,1253
1032,160,5933,1254
1032,160,5934,1255
1032,160,5935,1256
1032,160,5936,1257
1032,160,5937,1258
1032,160,5938,1259
1032,160,5939,1260
1032,160,5940,1261
1032,160,5941,1262
1032,160,5942,1263
1032,160,5943,1264
1985,161,11580,1265
1985,161,11581,1266
1985,161,11582,1267
1985,161,11583,1268
1985,161,11584,1269
1032,162,5931,1270
1032,162,5932,1271
1032,162,5933,1272
1032,162,5934,1273
1032,162,5935,1274
1032,162,5936,1275
1032,162,5937,1276
1032,162,5938,1277
1032,162,5939,1278
1032,162,5940,1279
1032,162,5941,1280
1032,162,5942,1281
1032,162,5943,1282
600,163,3244,1283
807,164,4863,1284
1187,165,6579,1285
1187,165,6580,1286
1187,165,6581,1287
1187,165,6582,1288
1187,165,6583,1289
1187,165,6584,1290
1187,165,6585,1291
1187,165,6586,1292
1187,165,6587,1293
1187,165,6588,1294
1187,165,6589,1295
1187,165,6590,1296
1187,165,6591,1297
1187,165,6594,1298
1187,165,6592,1299
1187,165,6593,1300
1187,165,6595,1301
1187,165,6596,1302
1187,165,6597,1303
1187,165,6598,1304
1187,165,6599,1305
1187,165,6600,1306
1187,165,6601,1307
1187,165,6602,1308
1187,165,6603,1309
1187,165,6604,1310
1187,165,6605,1311
1187,165,6606,1312
1187,165,6607,1313
1187,165,6608,1314
1985,166,11580,1315
1985,166,11581,1316
1985,166,11582,1317
1985,166,11583,1318
1985,166,11584,1319
1616,167,9439,1320
1616,167,9440,1321
1616,167,9441,1322
1616,167,9442,1323
1616,167,9443,1324
1616,167,9444,1325
1616,167,9445,1326
1616,167,9446,1327
1727,168,10152,1328
1727,168,10153,1329
1727,168,10154,1330
1727,168,10155,1331
1727,168,10156,1332
1727,168,10157,1333
1736,169,10184,1334
1736,169,10185,1335
1736,169,10186,1336
1736,169,10187,1337
655,170,3488,1338
655,170,3489,1339
916,171,5508,1340
916,171,5509,1341
342,172,2024,1342
342,172,2025,1343
1985,173,11580,1344
1985,173,11581,1345
1985,173,11582,1346
1985,173,11583,1347
1985,173,11584,1348
1163,174,6436,1349
1163,174,6437,1350
1163,174,6438,1351
1163,174,6439,1352
1240,175,7049,1353
296,176,1706,1354
296,176,1707,1355
296,176,1708,1356
296,176,1709,1357
296,176,1710,1358
296,176,1711,1359
296,176,1712,1360
296,176,1713,1361
296,176,1714,1362
296,176,1715,1363
296,176,1716,1364
296,176,1717,1365
296,176,1718,1366
296,176,1719,1367
296,176,1720,1368
296,176,1721,1369
296,176,1722,1370
296,176,1723,1371
296,176,1726,1372
296,176,1724,1373
296,176,1725,1374
296,176,1727,1375
296,176,1728,1376
296,176,1729,1377
296,176,1730,1378
296,176,1731,1379
296,176,1732,1380
296,176,1733,1381
296,176,1734,1382
296,176,1735,1383
296,176,1736,1384
296,176,1737,1385
296,176,1738,1386
296,176,1739,1387
296,176,1740,1388
296,176,1741,1389
296,176,1742,1390
296,176,1743,1391
296,176,1744,1392
296,176,1745,1393
296,176,1746,1394
296,176,1747,1395
296,176,1748,1396
296,176,1749,1397
296,176,1750,1398
296,176,1751,1399
296,176,1752,1400
296,176,1753,1401
296,176,1754,1402
